image_a,image_b,hamming_distance
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacteria3_png_jpg.rf.f067c3e76f538f5f0538c970c6f19570.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_14_jpg.rf.9886e5ea87ed4a20eb7fe6367c378309.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial-infection-pustules-ri-livinga-2-300x300_jpg.rf.080833be40bcf66e72df4374d90d52b4.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial-infection-pustules-ri-livinga-2-300x300_jpg.rf.a26d9452832d1275a0fa3506adc70ecd.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial-infection-pustules-ri-livinga-2-300x300_jpg.rf.080833be40bcf66e72df4374d90d52b4.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_110_jpg.rf.65756fbb091cdf99a07e7597e283266a.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial-skin-infection-s_720250150_jpg.rf.b73f55eb4a258ea6ab796c92c775a996.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial-skin-infection-s_720250150_jpg.rf.a095ef576e6bdbedb7ecbcd15b9bccfc.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial-skin-infection-s_720250150_jpg.rf.b73f55eb4a258ea6ab796c92c775a996.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_111_jpg.rf.6a2fbfd935c4db21d7cdef2d2afb8656.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial1_png_jpg.rf.cdd49c636cc1c281d7c0f8b94740e00f.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial1_png_jpg.rf.40c3ed8ca848f280aa0335959b453eb2.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial1_png_jpg.rf.cdd49c636cc1c281d7c0f8b94740e00f.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_112_jpg.rf.fb3f35e9344efae79036641189aacade.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial1_png_jpg.rf.d8210805cca8e975e43e06b1efd32195.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial1_png_jpg.rf.b13fc7b1c4914680ad8be670eaf9d565.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial1_png_jpg.rf.d8210805cca8e975e43e06b1efd32195.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_113_jpg.rf.d79642afe5de14991ceaefc1bf946995.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_129_jpg.rf.bd091f46a59495c272ff92eb49a1a295.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_131_jpg.rf.99f614e7e189ea73a49b70f9732e699c.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_129_jpg.rf.bd091f46a59495c272ff92eb49a1a295.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_135_jpg.rf.72c37a0bba990b46a8fe0612fb0b2fb1.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_140_jpg.rf.d4e28ffeaf0870c1138699d4b4e3cebe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_135_jpg.rf.72c37a0bba990b46a8fe0612fb0b2fb1.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_140_jpg.rf.d4e28ffeaf0870c1138699d4b4e3cebe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_137_jpg.rf.81306bf80bec6424930a377c66e460a1.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_140_jpg.rf.d4e28ffeaf0870c1138699d4b4e3cebe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_139_jpg.rf.68ab5f98d6400ac458256a7f082f122e.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_1_png_jpg.rf.5116d319581a8faad96f395ea4a576d9.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_19_jpg.rf.cc856d538df9ae586c202eea2e23605d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_1_png_jpg.rf.5116d319581a8faad96f395ea4a576d9.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_1_png_jpg.rf.7641b72684a216dc7dd96bbca5e0214d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_1_png_jpg.rf.70f26a05a6b2073bfca9a076dcb246c5.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_18_jpg.rf.2930a827100b522f4e470f2745f2a79f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_1_png_jpg.rf.70f26a05a6b2073bfca9a076dcb246c5.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_1_png_jpg.rf.ac970d5a21c7e7c3251fbc93ad00e784.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_2_jpg.rf.0f563cca59550340f1efb1bd56d2eb6a.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_22_jpg.rf.54de1c2356264e47b3cf03b86e4ba434.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_2_jpg.rf.0f563cca59550340f1efb1bd56d2eb6a.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_2_jpg.rf.815aae40bd47c422fd37b72c3ead3335.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_2_jpg.rf.d3620d4a79334c0d7737dfa2b54a5637.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_21_jpg.rf.23f6059fd5a508cb4f89884a7e54ebe2.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_2_jpg.rf.d3620d4a79334c0d7737dfa2b54a5637.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_2_jpg.rf.d15dc496c7b0bd4819c40f356380c205.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_1_jpg.rf.83f649b30323c027a4fd2741e692b18b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_25_jpg.rf.ef25ff827c4d1394d713e16b6b203fb2.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_1_jpg.rf.83f649b30323c027a4fd2741e692b18b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_1_jpg.rf.b52f09d31295a1995c894b0e47c5143a.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_Image_2_jpg.rf.a59d9687a81c42b1f9c902eae65d10fe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial5_jpg.rf.e52c2c4605d124ffa6d8848dd2e32357.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_Image_2_jpg.rf.a59d9687a81c42b1f9c902eae65d10fe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_27_jpg.rf.b916afc2897574a6c79af44f0bf96ee1.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_Image_2_jpg.rf.a59d9687a81c42b1f9c902eae65d10fe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_36_jpg.rf.da8a492d7cee177a964e7c7e37fbb93f.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_Image_2_jpg.rf.a59d9687a81c42b1f9c902eae65d10fe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__Bacterial_Image_2_jpg.rf.a3d5762b162de352c1f386ef303f0a6f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.365ebb92a93edb8f322449d5f0b86b5b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_32_jpg.rf.f16274d9777794c7ab2fc2450b884dc1.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.365ebb92a93edb8f322449d5f0b86b5b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.e4f9f823eeadcdf3310a6470b819aa1e.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.8b33ee66b6578778437cc3b7f8cd2574.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bac3_jpg.rf.8d93f661310f858b8fad87152cb71af7.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.8b33ee66b6578778437cc3b7f8cd2574.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial16_jpg.rf.e790121c5119c7477685ae50f3fd1a71.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.8b33ee66b6578778437cc3b7f8cd2574.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_30_jpg.rf.eee94e958e8ce3e9bd14f36134b586f4.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.8b33ee66b6578778437cc3b7f8cd2574.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_49_jpg.rf.16ebc2d160ea7194d5439b537c04c9bf.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.8b33ee66b6578778437cc3b7f8cd2574.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_21_jpg.rf.420b9b120b2ffd42ee76697fd5351ea4.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.8b33ee66b6578778437cc3b7f8cd2574.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.e6e24751d4a2ffaaaf1fc292a8ed4aed.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.dee042819f186176e1f38e749ae2851f.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_31_jpg.rf.5fbc5324a4bed617f91cbfc14b42e692.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.dee042819f186176e1f38e749ae2851f.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_3_jpg.rf.5688dfbec3d295955ece6b5f050bd67a.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_4_jpg.rf.91fea8d85093f99f845b49f3c803c795.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_34_jpg.rf.de785864aa32406ff1742bc14adebdf5.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_4_jpg.rf.91fea8d85093f99f845b49f3c803c795.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_4_jpg.rf.a85fe6f48827097e0c833c2ee72584a0.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_4_jpg.rf.ea4f89db5159f969d0404601c825fc3b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_33_jpg.rf.dbdb2257eac1c0c1d518079a8c9e9a1c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_4_jpg.rf.ea4f89db5159f969d0404601c825fc3b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_Image_4_jpg.rf.6e9ca0a676f48fee89c2b98e67b4627f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__black-spots-hair-loss-bacterial-infection-dr-spiegel-440_jpg.rf.152f0a2d1f90df3956be48a7b009fc09.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__black-spots-hair-loss-bacterial-infection-dr-spiegel-440_jpg.rf.1a1039c0033757677f6eefd894e8774d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__black-spots-infection-191861127511_jpg.rf.41a50e30a9000666c7e1f3b0029a2fd5.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__black-spots-infection-191861127511_jpg.rf.33e362d368ec82dff91521dc999b6a26.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__contact_dermatitis_4935_9_600_jpg.rf.7358680037b9b83b4b6fff38dc2206f4.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__contact_dermatitis_4935_9_600_jpg.rf.82e3082fbaf44a0e2a0f6e1406924a46.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_0_jpg.rf.33f244087ca4193f56fa887a77c2a062.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_176_jpg.rf.f5aa7ca0e251ae95bc2e1406564b24df.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_0_jpg.rf.33f244087ca4193f56fa887a77c2a062.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_261_jpg.rf.812d4e2fe16a5975e7b33924ae367160.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_0_jpg.rf.33f244087ca4193f56fa887a77c2a062.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_26_jpg.rf.6df360f9c0bd7e2760cb4971bae79609.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_10_jpg.rf.ee93a906995931617aa16a6e788f7bd9.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_189_jpg.rf.e112d9b29eaf8f5d90a3d4e4169eddaa.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_12_jpg.rf.c223b91d179d273ff10ca35cd242da42.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_194_jpg.rf.2a3f0ed61d2bd7666275abe302f07ec1.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_13_jpg.rf.155b1f2ed7458dfd6aec6863f95d2f49.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_195_jpg.rf.07a3022b4d36d954db262d2e89d29f74.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_15_jpg.rf.fe6d6fa651755d365e939c5d2421379e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_201_jpg.rf.3686cf8b50c71aa45129e35037e63e24.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_15_jpg.rf.fe6d6fa651755d365e939c5d2421379e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_40_jpg.rf.c04deea24736306bb60efc5294cbb470.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_16_jpg.rf.4d4d4ed66ab08e8d00eea9f8c0e30250.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_267_jpg.rf.7d045ea0d989f4102623b9bd50e63530.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_18_jpg.rf.0076e11c0bd5ee4f5b64d0bc253ccac8.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_270_jpg.rf.790134c1979fefc5ab5a36c8d9ac7ea1.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_18_jpg.rf.0076e11c0bd5ee4f5b64d0bc253ccac8.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_42_jpg.rf.c3eba83fb2adde8ac1e071d4dff4f672.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_19_jpg.rf.42731a6a64bb781275c6ea6d485ed49b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_206_jpg.rf.848e852cd22a2169524db2a6f2841699.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_19_jpg.rf.42731a6a64bb781275c6ea6d485ed49b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_272_jpg.rf.ef781fb5b5414c4d9c4abc912c516280.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_19_jpg.rf.42731a6a64bb781275c6ea6d485ed49b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_44_jpg.rf.6bcc1cd071bfb3d73394933489a82932.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_20_jpg.rf.b63f702b42e0ad0b522fbc2c8702cd81.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_208_jpg.rf.53543f5e91de1ca3a2c4338f7b969de8.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_20_jpg.rf.b63f702b42e0ad0b522fbc2c8702cd81.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_274_jpg.rf.3f3c5b0259fef329e5d8e8065153573a.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_21_jpg.rf.23c05c7b5bfdcfdcb406c08ba976910c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_276_jpg.rf.2a30d21721d94e4d6e1d3a81001c21e7.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_22_jpg.rf.8fac13fa1019dcd30f3bc2387d8b6957.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_215_jpg.rf.f76c0f33e535704463306ffb7a004042.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__Copy-of-hot_sp_22_jpg.rf.8fac13fa1019dcd30f3bc2387d8b6957.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_278_jpg.rf.35a6f6b0d3e4d3841bce06b63535a5da.jpg,0
